Loading mpi version 2021.6.0
===================================================================================
SLURM Job ID:            7343278
Submit time:             Tue Apr 14 02:36:56 BST 2026 (Unix Epoch time: 1776130616)
Start time:              Tue Apr 14 02:36:57 BST 2026 (Unix Epoch time: 1776130617)
No. nodes:               1
No. tasks:               40
Job name:                Assignment4Parallelism
Account:                 teaching
QoS:                     teaching
Partition (queue):       teaching
Submit directory:        /users/gmb22123/PH510/Assignment4/Parallelism
Script name:             /users/gmb22123/PH510/Assignment4/Parallelism/jobscript.sh
Master node:             wee09
Nodes used:              wee09
Task distribution:       
===================================================================================

T=1.14, E=-1.77, M=0.53, E2=3.17, Cv=4.27
T=1.21, E=-1.85, M=0.76, E2=3.44, Cv=4.25
T=1.28, E=-1.80, M=0.64, E2=3.26, Cv=4.05
T=1.34, E=-1.82, M=0.73, E2=3.32, Cv=3.86
T=1.41, E=-1.82, M=0.76, E2=3.36, Cv=3.51
T=1.48, E=-1.78, M=0.73, E2=3.20, Cv=3.85
T=1.55, E=-1.72, M=0.63, E2=2.99, Cv=3.56
T=1.62, E=-1.70, M=0.64, E2=2.93, Cv=3.23
T=1.69, E=-1.67, M=0.61, E2=2.84, Cv=3.35
T=1.76, E=-1.67, M=0.65, E2=2.81, Cv=2.85
T=1.83, E=-1.63, M=0.62, E2=2.70, Cv=2.88
T=1.90, E=-1.60, M=0.62, E2=2.59, Cv=2.71
T=1.97, E=-1.57, M=0.65, E2=2.52, Cv=2.51
T=2.03, E=-1.50, M=0.53, E2=2.28, Cv=2.62
T=2.10, E=-1.38, M=0.41, E2=1.93, Cv=1.88
T=2.17, E=-1.36, M=0.43, E2=1.88, Cv=1.51
T=2.24, E=-1.33, M=0.50, E2=1.81, Cv=1.78
T=2.31, E=-1.24, M=0.41, E2=1.57, Cv=1.34
T=2.38, E=-1.20, M=0.38, E2=1.47, Cv=1.06
T=2.45, E=-1.15, M=0.36, E2=1.36, Cv=1.07
T=2.52, E=-1.08, M=0.32, E2=1.20, Cv=0.84
T=2.59, E=-1.03, M=0.28, E2=1.09, Cv=0.86
T=2.66, E=-0.99, M=0.26, E2=1.01, Cv=0.65
T=2.72, E=-0.93, M=0.20, E2=0.89, Cv=0.57
T=2.79, E=-0.91, M=0.20, E2=0.84, Cv=0.53
T=2.86, E=-0.88, M=0.20, E2=0.79, Cv=0.46
T=2.93, E=-0.85, M=0.18, E2=0.73, Cv=0.44
T=3.00, E=-0.82, M=0.18, E2=0.68, Cv=0.39
Ising Model - Lattice Size: 16, Number of processors: 32 ---------------------------------------
Ising Model - Lattice Size: 16, Timing: 3.01 seconds. -------------
T=0.50, E=-1.56, M=0.00, E2=2.44, Cv=6.51
T=0.53, E=-1.55, M=0.16, E2=2.41, Cv=4.10
T=0.57, E=-1.54, M=0.17, E2=2.37, Cv=3.91
T=0.60, E=-1.50, M=0.10, E2=2.25, Cv=3.47
T=0.64, E=-1.48, M=0.11, E2=2.20, Cv=3.45
T=0.67, E=-1.47, M=0.03, E2=2.18, Cv=3.28
T=0.71, E=-1.44, M=0.12, E2=2.07, Cv=2.92
T=0.74, E=-1.42, M=0.05, E2=2.01, Cv=2.80
T=0.78, E=-1.39, M=0.00, E2=1.94, Cv=2.43
T=0.81, E=-1.37, M=0.00, E2=1.90, Cv=2.22
T=0.84, E=-1.34, M=0.05, E2=1.82, Cv=2.55
T=0.88, E=-1.32, M=0.15, E2=1.74, Cv=2.29
T=0.91, E=-1.28, M=0.12, E2=1.65, Cv=2.12
